start;end;duration;phases;nphases;jobs;njobs;days;ndays
250583716453;250583716672;219;0,1,2;3;9;1;1;1
250583716672;250583716727;55;0,1,2;3;9;1;1;1
250583716727;250583716950;223;0,1,2;3;9;1;1;1
250583716950;250583716997;47;0,1,2;3;9;1;1;1
250583716997;250583719305;2308;0,1,2;3;9;1;1;1
250583719305;250583720236;931;0,1,2;3;9;1;1;1
250583720236;250583722461;2225;0,1,2;3;9;1;1;1
250583722461;250583722551;90;0,1,2;3;9;1;1;1
250583722551;250583723096;545;0,1,2;3;9;1;1;1
250583723096;250583725840;2744;0,1,2;3;9;1;1;1
250583725840;250583726169;329;0,1,2;3;9;1;1;1
250583726169;250583726278;109;0,1,2;3;9;1;1;1
250583726278;250583726301;23;0,1,2;3;9;1;1;1
250583726301;250583726879;578;0,1,2;3;9;1;1;1
250583726879;250583728114;1235;0,1,2;3;9;1;1;1
250583728114;250583728253;139;0,1,2;3;9;1;1;1
250583728253;250583728265;12;0,1,2;3;9;1;1;1
250583728265;250583728615;350;0,1,2;3;9;1;1;1
250583728615;250583729000;385;0,1,2;3;9;1;1;1
250583729000;250583729204;204;0,1,2;3;9;1;1;1
250583729204;250583729321;117;0,1,2;3;9;1;1;1
250583729321;250583731068;1747;0,1,2;3;9;1;1;1
250583731068;250583731556;488;0,1,2;3;9;1;1;1
250583731556;250583731801;245;0,1,2;3;9;1;1;1
250583731801;250583731840;39;0,1,2;3;9;1;1;1
250583731840;250583731946;106;0,1,2;3;9;1;1;1
250583731946;250583732212;266;0,1,2;3;9;1;1;1
250583732212;250583732307;95;0,1,2;3;9;1;1;1
250583732307;250583732529;222;0,1,2;3;9;1;1;1
250583732529;250583732779;250;0,1,2;3;9;1;1;1
250583732779;250583734117;1338;0,1,2;3;9;1;1;1
250583734117;250583734162;45;0,1,2;3;9;1;1;1
250583734162;250583734721;559;0,1,2;3;9;1;1;1
250583734721;250583734820;99;0,1,2;3;9;1;1;1
250583734820;250583735349;529;0,1,2;3;9;1;1;1
250583735349;250583735998;649;0,1,2;3;9;1;1;1
250583735998;250583736083;85;0,1,2;3;9;1;1;1
250583736083;250583737054;971;0,1,2;3;9;1;1;1
250583737054;250583738342;1288;0,1,2;3;9;1;1;1
250583738342;250583739181;839;0,1,2;3;9;1;1;1
250583739181;250583740080;899;0,1,2;3;9;1;1;1
250583740080;250583740148;68;0,1,2;3;9;1;1;1
250583740148;250583740155;7;0,1,2;3;9;1;1;1
250583740155;250583740813;658;0,1,2;3;9;1;1;1
250583740813;250583741034;221;0,1,2;3;9;1;1;1
250583741034;250583741279;245;0,1,2;3;9;1;1;1
250583741279;250583742178;899;0,1,2;3;9;1;1;1
250583742178;250583742631;453;0,1,2;3;9;1;1;1
250583742631;250583742663;32;0,1,2;3;9;1;1;1
250583742663;250583743430;767;0,1,2;3;9;1;1;1
250583743430;250583743801;371;0,1,2;3;9;1;1;1
250583743801;250583746410;2609;0,1,2;3;9;1;1;1
250583746410;250583748124;1714;0,1,2;3;9;1;1;1
250583748124;250583748996;872;0,1,2;3;9;1;1;1
250583748996;250583750081;1085;0,1,2;3;9;1;1;1
250583750081;250583750597;516;0,1,2;3;9;1;1;1
250583750597;250583751037;440;0,1,2;3;9;1;1;1
250583751037;250583751059;22;0,1,2;3;9;1;1;1
250583751059;250583751153;94;0,1,2;3;9;1;1;1
250583751153;250583754485;3332;0,1,2;3;9;1;1;1
250583754485;250583754664;179;0,1,2;3;9;1;1;1
250583754664;250583755472;808;0,1,2;3;9;1;1;1
250583755472;250583756870;1398;0,1,2;3;9;1;1;1
250583756870;250583756948;78;0,1,2;3;9;1;1;1
250583756948;250583758522;1574;0,1,2;3;9;1;1;1
250583758522;250583758655;133;0,1,2;3;9;1;1;1
250583758655;250583759852;1197;0,1,2;3;9;1;1;1
250583759852;250583761314;1462;0,1,2;3;9;1;1;1
250583761314;250583762381;1067;0,1,2;3;9;1;1;1
250583762381;250583762446;65;0,1,2;3;9;1;1;1
250583762446;250583762543;97;0,1,2;3;9;1;1;1
250583762543;250583762945;402;0,1,2;3;9;1;1;1
250583762945;250583763974;1029;0,1,2;3;9;1;1;1
250583763974;250583771880;7906;0,1,2;3;9;1;1;1
250583771880;250583772502;622;0,1,2;3;9;1;1;1
250583772502;250583774018;1516;0,1,2;3;9;1;1;1
250583774018;250583774613;595;0,1,2;3;9;1;1;1
250583774613;250583776775;2162;0,1,2;3;9;1;1;1
250583776775;250583776981;206;0,1,2;3;9;1;1;1
250583776981;250583777986;1005;0,1,2;3;9;1;1;1
250583777986;250583780698;2712;0,1,2;3;9;1;1;1
250583780698;250583781186;488;0,1,2;3;9;1;1;1
250583781186;250583784300;3114;0,1,2;3;9;1;1;1
250583784300;250583784565;265;0,1,2;3;9;1;1;1
250583784565;250583786104;1539;0,1,2;3;9;1;1;1
250583786104;250583788816;2712;0,1,2;3;9;1;1;1
250583788816;250583789292;476;0,1,2;3;9;1;1;1
250583789292;250583789625;333;0,1,2;3;9;1;1;1
250583789625;250583789657;32;0,1,2;3;9;1;1;1
250583789657;250583789747;90;0,1,2;3;9;1;1;1
250583789747;250583789872;125;0,1,2;3;9;1;1;1
250583789872;250583790479;607;0,1,2;3;9;1;1;1
250583790479;250583791069;590;0,1,2;3;9;1;1;1
250583791069;250583791095;26;0,1,2;3;9;1;1;1
250583791095;250583791196;101;0,1,2;3;9;1;1;1
250583791196;250583792232;1036;0,1,2;3;9;1;1;1
250583792232;250583792432;200;0,1,2;3;9;1;1;1
250583792432;250583792578;146;0,1,2;3;9;1;1;1
250583792578;250583793128;550;0,1,2;3;9;1;1;1
250583793128;250583793755;627;0,1,2;3;9;1;1;1
250583793755;250583793817;62;0,1,2;3;9;1;1;1
250583793817;250583794566;749;0,1,2;3;9;1;1;1
250583794566;250583796610;2044;0,1,2;3;9;1;1;1
250583796610;250583798111;1501;0,1,2;3;9;1;1;1
250583798111;250583798230;119;0,1,2;3;9;1;1;1
250583798230;250583798378;148;0,1,2;3;9;1;1;1
250583798378;250583799692;1314;0,1,2;3;9;1;1;1
250583799692;250583800022;330;0,1,2;3;9;1;1;1
250583800022;250583800093;71;0,1,2;3;9;1;1;1
250583800093;250583800186;93;0,1,2;3;9;1;1;1
250583800186;250583801289;1103;0,1,2;3;9;1;1;1
250583801289;250583801572;283;0,1,2;3;9;1;1;1
250583801572;250583801841;269;0,1,2;3;9;1;1;1
250583801841;250583803134;1293;0,1,2;3;9;1;1;1
250583803134;250583805256;2122;0,1,2;3;9;1;1;1
250583805256;250583805405;149;0,1,2;3;9;1;1;1
250583805405;250583805448;43;0,1,2;3;9;1;1;1
250583805448;250583807013;1565;0,1,2;3;9;1;1;1
250583807013;250583808663;1650;0,1,2;3;9;1;1;1
250583808663;250583809562;899;0,1,2;3;9;1;1;1
250583809562;250583809981;419;0,1,2;3;9;1;1;1
250583809981;250583810431;450;0,1,2;3;9;1;1;1
250583810431;250583811472;1041;0,1,2;3;9;1;1;1
250583811472;250583812171;699;0,1,2;3;9;1;1;1
250583812171;250583813090;919;0,1,2;3;9;1;1;1
250583813090;250583813813;723;0,1,2;3;9;1;1;1
250583813813;250583814505;692;0,1,2;3;9;1;1;1
250583814505;250583814528;23;0,1,2;3;9;1;1;1
250583814528;250583819391;4863;0,1,2;3;9;1;1;1
250583819391;250583823551;4160;0,1,2;3;9;1;1;1
250583823551;250583823590;39;0,1,2;3;9;1;1;1
250583823590;250583824006;416;0,1,2;3;9;1;1;1
250583824006;250583824039;33;0,1,2;3;9;1;1;1
250583824039;250583824094;55;0,1,2;3;9;1;1;1
250583824094;250583829306;5212;0,1,2;3;9;1;1;1
250583829306;250583829793;487;0,1,2;3;9;1;1;1
250583829793;250583835727;5934;0,1,2;3;9;1;1;1
250583835727;250583845589;9862;0,1,2;3;9;1;1;1
250583845589;250583847865;2276;0,1,2;3;9;1;1;1
250583847865;250583848174;309;0,1,2;3;9;1;1;1
250583848174;250583848866;692;0,1,2;3;9;1;1;1
250583848866;250583849396;530;0,1,2;3;9;1;1;1
250583849396;250583849766;370;0,1,2;3;9;1;1;1
250583849766;250583850133;367;0,1,2;3;9;1;1;1
250583850133;250583850378;245;0,1,2;3;9;1;1;1
250583850378;250583852741;2363;0,1,2;3;9;1;1;1
250583852741;250583852789;48;0,1,2;3;9;1;1;1
250583852789;250583859971;7182;0,1,2;3;9;1;1;1
250583859971;250583862455;2484;0,1,2;3;9;1;1;1
250583862455;250583862921;466;0,1,2;3;9;1;1;1
250583862921;250583863424;503;0,1,2;3;9;1;1;1
250583863424;250583864477;1053;0,1,2;3;9;1;1;1
250583864477;250583868228;3751;0,1,2;3;9;1;1;1
250583868228;250583868475;247;0,1,2;3;9;1;1;1
250583868475;250583868719;244;0,1,2;3;9;1;1;1
250583868719;250583870739;2020;0,1,2;3;9;1;1;1
250583870739;250583870821;82;0,1,2;3;9;1;1;1
250583870821;250583872536;1715;0,1,2;3;9;1;1;1
250583872536;250583872625;89;0,1,2;3;9;1;1;1
250583872625;250583872815;190;0,1,2;3;9;1;1;1
250583872815;250583879364;6549;0,1,2;3;9;1;1;1
250583879364;250583880210;846;0,1,2;3;9;1;1;1
250583880210;250583880650;440;0,1,2;3;9;1;1;1
250583880650;250583882456;1806;0,1,2;3;9;1;1;1
250583882456;250583882519;63;0,1,2;3;9;1;1;1
250583882519;250583886769;4250;0,1,2;3;9;1;1;1
250583886769;250583888114;1345;0,1,2;3;9;1;1;1
250583888114;250583889042;928;0,1,2;3;9;1;1;1
250583889042;250583891191;2149;0,1,2;3;9;1;1;1
250583891191;250583891225;34;0,1,2;3;9;1;1;1
250583891225;250583893326;2101;0,1,2;3;9;1;1;1
250583893326;250583893388;62;0,1,2;3;9;1;1;1
250583893388;250583895154;1766;0,1,2;3;9;1;1;1
250583895154;250583896669;1515;0,1,2;3;9;1;1;1
250583896669;250583896796;127;0,1,2;3;9;1;1;1
250583896796;250583898024;1228;0,1,2;3;9;1;1;1
250583898024;250583898074;50;0,1,2;3;9;1;1;1
250583898074;250583898146;72;0,1,2;3;9;1;1;1
250583898146;250583898586;440;0,1,2;3;9;1;1;1
250583898586;250583900077;1491;0,1,2;3;9;1;1;1
250583900077;250583900880;803;0,1,2;3;9;1;1;1
250583900880;250583903340;2460;0,1,2;3;9;1;1;1
250583903340;250583903620;280;0,1,2;3;9;1;1;1
250583903620;250583904176;556;0,1,2;3;9;1;1;1
250583904176;250583904980;804;0,1,2;3;9;1;1;1
250583904980;250583905040;60;0,1,2;3;9;1;1;1
250583905040;250583905098;58;0,1,2;3;9;1;1;1
250583905098;250583905359;261;0,1,2;3;9;1;1;1
250583905359;250583907501;2142;0,1,2;3;9;1;1;1
250583907501;250583908124;623;0,1,2;3;9;1;1;1
250583908124;250583909156;1032;0,1,2;3;9;1;1;1
250583909156;250583911117;1961;0,1,2;3;9;1;1;1
250583911117;250583911195;78;0,1,2;3;9;1;1;1
250583911195;250583911915;720;0,1,2;3;9;1;1;1
250583911915;250583913276;1361;0,1,2;3;9;1;1;1
250583913276;250583916102;2826;0,1,2;3;9;1;1;1
250583916102;250583916195;93;0,1,2;3;9;1;1;1
250583916195;250583916246;51;0,1,2;3;9;1;1;1
250583916246;250583916837;591;0,1,2;3;9;1;1;1
250583916837;250583917801;964;0,1,2;3;9;1;1;1
250583917801;250583919222;1421;0,1,2;3;9;1;1;1
250583919222;250583919795;573;0,1,2;3;9;1;1;1
250583919795;250583920101;306;0,1,2;3;9;1;1;1
250583920101;250583920611;510;0,1,2;3;9;1;1;1
250583920611;250583921932;1321;0,1,2;3;9;1;1;1
250583921932;250583921964;32;0,1,2;3;9;1;1;1
250583921964;250583921985;21;0,1,2;3;9;1;1;1
250583921985;250583922285;300;0,1,2;3;9;1;1;1
250583922285;250583922444;159;0,1,2;3;9;1;1;1
250583922444;250583923011;567;0,1,2;3;9;1;1;1
250583923011;250583924818;1807;0,1,2;3;9;1;1;1
250583924818;250583924984;166;0,1,2;3;9;1;1;1
250583924984;250583925124;140;0,1,2;3;9;1;1;1
250583925124;250583929040;3916;0,1,2;3;9;1;1;1
250583929040;250583934887;5847;0,1,2;3;9;1;1;1
250583934887;250583941213;6326;0,1,2;3;9;1;1;1
250583941213;250583941254;41;0,1,2;3;9;1;1;1
250583941254;250583945082;3828;0,1,2;3;9;1;1;1
250583945082;250583945150;68;0,1,2;3;9;1;1;1
250583945150;250583955286;10136;0,1,2;3;9;1;1;1
250583955286;250583983051;27765;0,1,2;3;9;1;1;1
250583983051;250584015672;32621;0,1,2;3;9;1;1;1
250584015672;250584021330;5658;0,1,2;3;9;1;1;1
250584021330;250584030884;9554;0,1,2;3;9;1;1;1
250584030884;250584035953;5069;0,1,2;3;9;1;1;1
250584035953;250584048632;12679;0,1,2;3;9;1;1;1
250584048632;250584050222;1590;0,1,2;3;9;1;1;1
250584050222;250584059136;8914;0,1,2;3;9;1;1;1
250584059136;250584060808;1672;0,1,2;3;9;1;1;1
250584060808;250584060960;152;0,1,2;3;9;1;1;1
250584060960;250584061011;51;0,1,2;3;9;1;1;1
250584061011;250584062465;1454;0,1,2;3;9;1;1;1
250584062465;250584064851;2386;0,1,2;3;9;1;1;1
250584064851;250584067429;2578;0,1,2;3;9;1;1;1
250584067429;250584068798;1369;0,1,2;3;9;1;1;1
250584068798;250584070833;2035;0,1,2;3;9;1;1;1
250584070833;250584075563;4730;0,1,2;3;9;1;1;1
250584075563;250584075695;132;0,1,2;3;9;1;1;1
250584075695;250584077479;1784;0,1,2;3;9;1;1;1
250584077479;250584078017;538;0,1,2;3;9;1;1;1
250584078017;250584078170;153;0,1,2;3;9;1;1;1
250584078170;250584078519;349;0,1,2;3;9;1;1;1
250584078519;250584078910;391;0,1,2;3;9;1;1;1
250584078910;250584079003;93;0,1,2;3;9;1;1;1
250584079003;250584079084;81;0,1,2;3;9;1;1;1
250584079084;250584089143;10059;0,1,2;3;9;1;1;1
250584089143;250584090777;1634;0,1,2;3;9;1;1;1
250584090777;250584099842;9065;0,1,2;3;9;1;1;1
250584099842;250584101830;1988;0,1,2;3;9;1;1;1
250584101830;250584102186;356;0,1,2;3;9;1;1;1
250584102186;250584105681;3495;0,1,2;3;9;1;1;1
250584105681;250584106384;703;0,1,2;3;9;1;1;1
250584106384;250584108138;1754;0,1,2;3;9;1;1;1
250584108138;250584108716;578;0,1,2;3;9;1;1;1
250584108716;250584108922;206;0,1,2;3;9;1;1;1
250584108922;250584111485;2563;0,1,2;3;9;1;1;1
250584111485;250584112872;1387;0,1,2;3;9;1;1;1
250584112872;250584113271;399;0,1,2;3;9;1;1;1
250584113271;250584113492;221;0,1,2;3;9;1;1;1
250584113492;250584117242;3750;0,1,2;3;9;1;1;1
250584117242;250584125735;8493;0,1,2;3;9;1;1;1
250584125735;250584125868;133;0,1,2;3;9;1;1;1
250584125868;250584127443;1575;0,1,2;3;9;1;1;1
250584127443;250584127494;51;0,1,2;3;9;1;1;1
250584127494;250584127626;132;0,1,2;3;9;1;1;1
250584127626;250584128740;1114;0,1,2;3;9;1;1;1
250584128740;250584129088;348;0,1,2;3;9;1;1;1
250584129088;250584130540;1452;0,1,2;3;9;1;1;1
250584130540;250584131946;1406;0,1,2;3;9;1;1;1
250584131946;250584134561;2615;0,1,2;3;9;1;1;1
250584134561;250584135063;502;0,1,2;3;9;1;1;1
250584135063;250584140528;5465;0,1,2;3;9;1;1;1
250584140528;250584141960;1432;0,1,2;3;9;1;1;1
250584141960;250584142655;695;0,1,2;3;9;1;1;1
250584142655;250584143019;364;0,1,2;3;9;1;1;1
250584143019;250584143132;113;0,1,2;3;9;1;1;1
250584143132;250584143812;680;0,1,2;3;9;1;1;1
250584143812;250584144848;1036;0,1,2;3;9;1;1;1
250584144848;250584147559;2711;0,1,2;3;9;1;1;1
250584147559;250584147798;239;0,1,2;3;9;1;1;1
250584147798;250584147850;52;0,1,2;3;9;1;1;1
250584147850;250584148098;248;0,1,2;3;9;1;1;1
250584148098;250584149054;956;0,1,2;3;9;1;1;1
250584149054;250584421579;272525;1,2;2;9;1;1;1
250584421579;250584596965;175386;1,2;2;9;1;1;1
250584596965;250584638689;41724;1,2;2;9;1;1;1
250584638689;250584663793;25104;1,2;2;9;1;1;1
250584663793;250584677673;13880;0,1,2;3;9;1;1;1
250584677673;250584685207;7534;0,1,2;3;9;1;1;1
250584685207;250584685292;85;0,1,2;3;9;1;1;1
250584685292;250584686016;724;0,1,2;3;9;1;1;1
250584686016;250584686094;78;0,1,2;3;9;1;1;1
250584686094;250584687724;1630;0,1,2;3;9;1;1;1
250584687724;250584688527;803;0,1,2;3;9;1;1;1
250584688527;250584688782;255;0,1,2;3;9;1;1;1
250584688782;250584688990;208;0,1,2;3;9;1;1;1
250584688990;250584690124;1134;0,1,2;3;9;1;1;1
250584690124;250584692042;1918;0,1,2;3;9;1;1;1
250584692042;250584692105;63;0,1,2;3;9;1;1;1
250584692105;250584692479;374;0,1,2;3;9;1;1;1
250584692479;250584692810;331;0,1,2;3;9;1;1;1
250584692810;250584692880;70;0,1,2;3;9;1;1;1
250584692880;250584692890;10;0,1,2;3;9;1;1;1
250584692890;250584692999;109;0,1,2;3;9;1;1;1
250584692999;250584693201;202;0,1,2;3;9;1;1;1
250584693201;250584693270;69;0,1,2;3;9;1;1;1
250584693270;250584693301;31;0,1,2;3;9;1;1;1
250584693301;250584693327;26;0,1,2;3;9;1;1;1
250584693327;250584693357;30;0,1,2;3;9;1;1;1
250584693357;250584693393;36;0,1,2;3;9;1;1;1
250584693393;250584693489;96;0,1,2;3;9;1;1;1
250584693489;250584693588;99;0,1,2;3;9;1;1;1
250584693588;250584693822;234;0,1,2;3;9;1;1;1
250584693822;250584693878;56;0,1,2;3;9;1;1;1
250584693878;250584693918;40;0,1,2;3;9;1;1;1
250584693918;250584693996;78;0,1,2;3;9;1;1;1
250584693996;250584694033;37;0,1,2;3;9;1;1;1
250584694033;250584694333;300;0,1,2;3;9;1;1;1
250584694333;250584694372;39;0,1,2;3;9;1;1;1
250584694372;250584694406;34;0,1,2;3;9;1;1;1
250584694406;250584694538;132;0,1,2;3;9;1;1;1
250584694538;250584694823;285;0,1,2;3;9;1;1;1
250584694823;250584695530;707;0,1,2;3;9;1;1;1
250584695530;250584696453;923;0,1,2;3;9;1;1;1
250584696453;250584697488;1035;0,1,2;3;9;1;1;1
250584697488;250584697812;324;0,1,2;3;9;1;1;1
250584697812;250584697822;10;0,1,2;3;9;1;1;1
250584697822;250584697992;170;0,1,2;3;9;1;1;1
250584697992;250584698086;94;0,1,2;3;9;1;1;1
250584698086;250584698488;402;0,1,2;3;9;1;1;1
250584698488;250584698803;315;0,1,2;3;9;1;1;1
250584698803;250584699070;267;0,1,2;3;9;1;1;1
250584699070;250584699092;22;0,1,2;3;9;1;1;1
250584699092;250584699125;33;0,1,2;3;9;1;1;1
250584699125;250584699219;94;0,1,2;3;9;1;1;1
250584699219;250584699390;171;0,1,2;3;9;1;1;1
250584699390;250584700244;854;0,1,2;3;9;1;1;1
250584700244;250584701406;1162;0,1,2;3;9;1;1;1
250584701406;250584702261;855;0,1,2;3;9;1;1;1
250584702261;250584702800;539;0,1,2;3;9;1;1;1
250584702800;250584702893;93;0,1,2;3;9;1;1;1
250584702893;250584702942;49;0,1,2;3;9;1;1;1
250584702942;250584703927;985;0,1,2;3;9;1;1;1
250584703927;250584704675;748;0,1,2;3;9;1;1;1
250584704675;250584704849;174;0,1,2;3;9;1;1;1
250584704849;250584705619;770;0,1,2;3;9;1;1;1
250584705619;250584705847;228;0,1,2;3;9;1;1;1
250584705847;250584706609;762;0,1,2;3;9;1;1;1
250584706609;250584706648;39;0,1,2;3;9;1;1;1
250584706648;250584706703;55;0,1,2;3;9;1;1;1
250584706703;250584706799;96;0,1,2;3;9;1;1;1
250584706799;250584707016;217;0,1,2;3;9;1;1;1
250584707016;250584707163;147;0,1,2;3;9;1;1;1
250584707163;250584707190;27;0,1,2;3;9;1;1;1
250584707190;250584707273;83;0,1,2;3;9;1;1;1
250584707273;250584707284;11;0,1,2;3;9;1;1;1
250584707284;250584707379;95;0,1,2;3;9;1;1;1
250584707379;250584707489;110;0,1,2;3;9;1;1;1
250584707489;250584707585;96;0,1,2;3;9;1;1;1
250584707585;250584707888;303;0,1,2;3;9;1;1;1
250584707888;250584708038;150;0,1,2;3;9;1;1;1
250584708038;250584708521;483;0,1,2;3;9;1;1;1
250584708521;250584708805;284;0,1,2;3;9;1;1;1
250584708805;250584709310;505;0,1,2;3;9;1;1;1
250584709310;250584709544;234;0,1,2;3;9;1;1;1
250584709544;250584709706;162;0,1,2;3;9;1;1;1
250584709706;250584710459;753;0,1,2;3;9;1;1;1
250584710459;250584710652;193;0,1,2;3;9;1;1;1
250584710652;250584710826;174;0,1,2;3;9;1;1;1
250584710826;250584711761;935;0,1,2;3;9;1;1;1
250584711761;250584712331;570;0,1,2;3;9;1;1;1
250584712331;250584712351;20;0,1,2;3;9;1;1;1
250584712351;250584712445;94;0,1,2;3;9;1;1;1
250584712445;250584712696;251;0,1,2;3;9;1;1;1
250584712696;250584712862;166;0,1,2;3;9;1;1;1
250584712862;250584713290;428;0,1,2;3;9;1;1;1
250584713290;250584713586;296;0,1,2;3;9;1;1;1
250584713586;250584713594;8;0,1,2;3;9;1;1;1
250584713594;250584713647;53;0,1,2;3;9;1;1;1
250584713647;250584713653;6;0,1,2;3;9;1;1;1
250584713653;250584713800;147;0,1,2;3;9;1;1;1
250584713800;250584713950;150;0,1,2;3;9;1;1;1
250584713950;250584714215;265;0,1,2;3;9;1;1;1
250584714215;250584714275;60;0,1,2;3;9;1;1;1
250584714275;250584714328;53;0,1,2;3;9;1;1;1
250584714328;250584714526;198;0,1,2;3;9;1;1;1
250584714526;250584714869;343;0,1,2;3;9;1;1;1
250584714869;250584714900;31;0,1,2;3;9;1;1;1
250584714900;250584714975;75;0,1,2;3;9;1;1;1
250584714975;250584715009;34;0,1,2;3;9;1;1;1
250584715009;250584715084;75;0,1,2;3;9;1;1;1
250584715084;250584716744;1660;0,1,2;3;9;1;1;1
250584716744;250584716795;51;0,1,2;3;9;1;1;1
250584716795;250584716836;41;0,1,2;3;9;1;1;1
250584716836;250584716945;109;0,1,2;3;9;1;1;1
250584716945;250584717002;57;0,1,2;3;9;1;1;1
250584717002;250584717101;99;0,1,2;3;9;1;1;1
250584717101;250584717339;238;0,1,2;3;9;1;1;1
250584717339;250584717412;73;0,1,2;3;9;1;1;1
250584717412;250584717780;368;0,1,2;3;9;1;1;1
250584717780;250584718138;358;0,1,2;3;9;1;1;1
250584718138;250584718563;425;0,1,2;3;9;1;1;1
250584718563;250584718862;299;0,1,2;3;9;1;1;1
250584718862;250584719419;557;0,1,2;3;9;1;1;1
250584719419;250584719531;112;0,1,2;3;9;1;1;1
250584719531;250584719663;132;0,1,2;3;9;1;1;1
250584719663;250584719783;120;0,1,2;3;9;1;1;1
250584719783;250584719876;93;0,1,2;3;9;1;1;1
250584719876;250584719984;108;0,1,2;3;9;1;1;1
250584719984;250584720107;123;0,1,2;3;9;1;1;1
250584720107;250584721301;1194;0,1,2;3;9;1;1;1
250584721301;250584721456;155;0,1,2;3;9;1;1;1
250584721456;250584722017;561;0,1,2;3;9;1;1;1
250584722017;250584722097;80;0,1,2;3;9;1;1;1
250584722097;250584722134;37;0,1,2;3;9;1;1;1
250584722134;250584722689;555;0,1,2;3;9;1;1;1
250584722689;250584722751;62;0,1,2;3;9;1;1;1
250584722751;250584722917;166;0,1,2;3;9;1;1;1
250584722917;250584722973;56;0,1,2;3;9;1;1;1
250584722973;250584723344;371;0,1,2;3;9;1;1;1
250584723344;250584723653;309;0,1,2;3;9;1;1;1
250584723653;250584723738;85;0,1,2;3;9;1;1;1
250584723738;250584723800;62;0,1,2;3;9;1;1;1
250584723800;250584723961;161;0,1,2;3;9;1;1;1
250584723961;250584724235;274;0,1,2;3;9;1;1;1
250584724235;250584724393;158;0,1,2;3;9;1;1;1
250584724393;250584724419;26;0,1,2;3;9;1;1;1
250584724419;250584724452;33;0,1,2;3;9;1;1;1
250584724452;250584724664;212;0,1,2;3;9;1;1;1
250584724664;250584725134;470;0,1,2;3;9;1;1;1
250584725134;250584725166;32;0,1,2;3;9;1;1;1
250584725166;250584725388;222;0,1,2;3;9;1;1;1
250584725388;250584725520;132;0,1,2;3;9;1;1;1
250584725520;250584725625;105;0,1,2;3;9;1;1;1
250584725625;250584725752;127;0,1,2;3;9;1;1;1
250584725752;250584725855;103;0,1,2;3;9;1;1;1
250584725855;250584725981;126;0,1,2;3;9;1;1;1
250584725981;250584726009;28;0,1,2;3;9;1;1;1
250584726009;250584726050;41;0,1,2;3;9;1;1;1
250584726050;250584726051;1;0,1,2;3;9;1;1;1
250584726051;250584726137;86;0,1,2;3;9;1;1;1
250584726137;250584726192;55;0,1,2;3;9;1;1;1
250584726192;250584726248;56;0,1,2;3;9;1;1;1
250584726248;250584726377;129;0,1,2;3;9;1;1;1
250584726377;250584726579;202;0,1,2;3;9;1;1;1
250584726579;250584726684;105;0,1,2;3;9;1;1;1
250584726684;250584726922;238;0,1,2;3;9;1;1;1
250584726922;250584727203;281;0,1,2;3;9;1;1;1
250584727203;250584727223;20;0,1,2;3;9;1;1;1
250584727223;250584727522;299;0,1,2;3;9;1;1;1
250584727522;250584727691;169;0,1,2;3;9;1;1;1
250584727691;250584727864;173;0,1,2;3;9;1;1;1
250584727864;250584727920;56;0,1,2;3;9;1;1;1
250584727920;250584728360;440;0,1,2;3;9;1;1;1
250584728360;250584728527;167;0,1,2;3;9;1;1;1
250584728527;250584728581;54;0,1,2;3;9;1;1;1
250584728581;250584728626;45;0,1,2;3;9;1;1;1
250584728626;250584728690;64;0,1,2;3;9;1;1;1
250584728690;250584728705;15;0,1,2;3;9;1;1;1
250584728705;250584728732;27;0,1,2;3;9;1;1;1
250584728732;250584728775;43;0,1,2;3;9;1;1;1
250584728775;250584728780;5;0,1,2;3;9;1;1;1
250584728780;250584728833;53;0,1,2;3;9;1;1;1
250584728833;250584728845;12;0,1,2;3;9;1;1;1
250584728845;250584728914;69;0,1,2;3;9;1;1;1
250584728914;250584728984;70;0,1,2;3;9;1;1;1
250584728984;250584729034;50;0,1,2;3;9;1;1;1
250584729034;250584729053;19;0,1,2;3;9;1;1;1
250584729053;250584729069;16;0,1,2;3;9;1;1;1
250584729069;250584729551;482;0,1,2;3;9;1;1;1
250584729551;250584729701;150;0,1,2;3;9;1;1;1
250584729701;250584729911;210;0,1,2;3;9;1;1;1
250584729911;250584730085;174;0,1,2;3;9;1;1;1
250584730085;250584730146;61;0,1,2;3;9;1;1;1
250584730146;250584730335;189;0,1,2;3;9;1;1;1
250584730335;250584730523;188;0,1,2;3;9;1;1;1
250584730523;250584730905;382;0,1,2;3;9;1;1;1
250584730905;250584731415;510;0,1,2;3;9;1;1;1
250584731415;250584731804;389;0,1,2;3;9;1;1;1
250584731804;250584731960;156;0,1,2;3;9;1;1;1
250584731960;250584732510;550;0,1,2;3;9;1;1;1
250584732510;250584732535;25;0,1,2;3;9;1;1;1
250584732535;250584732624;89;0,1,2;3;9;1;1;1
250584732624;250584733005;381;0,1,2;3;9;1;1;1
250584733005;250584733096;91;0,1,2;3;9;1;1;1
250584733096;250584733166;70;0,1,2;3;9;1;1;1
250584733166;250584733287;121;0,1,2;3;9;1;1;1
250584733287;250584734112;825;0,1,2;3;9;1;1;1
250584734112;250584734259;147;0,1,2;3;9;1;1;1
250584734259;250584734833;574;0,1,2;3;9;1;1;1
250584734833;250584735185;352;0,1,2;3;9;1;1;1
250584735185;250584735910;725;0,1,2;3;9;1;1;1
250584735910;250584737372;1462;0,1,2;3;9;1;1;1
250584737372;250584737396;24;0,1,2;3;9;1;1;1
